zip|type|primary_city|state|county|stateCounty
06608|STANDARD|Bridgeport|CT|Fairfield County|CT-Fairfield County
06610|STANDARD|Bridgeport|CT|Fairfield County|CT-Fairfield County
06611|STANDARD|Trumbull|CT|Fairfield County|CT-Fairfield County
06612|STANDARD|Easton|CT|Fairfield County|CT-Fairfield County
06614|STANDARD|Stratford|CT|Fairfield County|CT-Fairfield County
06615|STANDARD|Stratford|CT|Fairfield County|CT-Fairfield County
06650|STANDARD|Bridgeport|CT|Fairfield County|CT-Fairfield County
06673|UNIQUE|Bridgeport|CT|Fairfield County|CT-Fairfield County
06699|UNIQUE|Bridgeport|CT|Fairfield County|CT-Fairfield County
06701|UNIQUE|Waterbury|CT|New Haven County|CT-New Haven County
06702|STANDARD|Waterbury|CT|New Haven County|CT-New Haven County
06703|PO BOX|Waterbury|CT|New Haven County|CT-New Haven County
06704|STANDARD|Waterbury|CT|New Haven County|CT-New Haven County
06705|STANDARD|Waterbury|CT|New Haven County|CT-New Haven County
06706|STANDARD|Waterbury|CT|New Haven County|CT-New Haven County
06708|STANDARD|Waterbury|CT|New Haven County|CT-New Haven County
06710|STANDARD|Waterbury|CT|New Haven County|CT-New Haven County
06712|STANDARD|Prospect|CT|New Haven County|CT-New Haven County
06716|STANDARD|Wolcott|CT|New Haven County|CT-New Haven County
06720|PO BOX|Waterbury|CT|New Haven County|CT-New Haven County
06721|PO BOX|Waterbury|CT|New Haven County|CT-New Haven County
06722|PO BOX|Waterbury|CT|New Haven County|CT-New Haven County
06723|PO BOX|Waterbury|CT|New Haven County|CT-New Haven County
06724|PO BOX|Waterbury|CT|New Haven County|CT-New Haven County
06725|PO BOX|Waterbury|CT|New Haven County|CT-New Haven County
06726|PO BOX|Waterbury|CT|New Haven County|CT-New Haven County
06749|UNIQUE|Waterbury|CT|New Haven County|CT-New Haven County
06750|STANDARD|Bantam|CT|Litchfield County|CT-Litchfield County
06751|STANDARD|Bethlehem|CT|Litchfield County|CT-Litchfield County
06752|STANDARD|Bridgewater|CT|Litchfield County|CT-Litchfield County
06753|PO BOX|Cornwall|CT|Litchfield County|CT-Litchfield County
06754|STANDARD|Cornwall Bridge|CT|Litchfield County|CT-Litchfield County
06755|STANDARD|Gaylordsville|CT|Litchfield County|CT-Litchfield County
06756|STANDARD|Goshen|CT|Litchfield County|CT-Litchfield County
06757|STANDARD|Kent|CT|Litchfield County|CT-Litchfield County
06758|STANDARD|Lakeside|CT|Litchfield County|CT-Litchfield County
06759|STANDARD|Litchfield|CT|Litchfield County|CT-Litchfield County
06762|STANDARD|Middlebury|CT|New Haven County|CT-New Haven County
06763|STANDARD|Morris|CT|Litchfield County|CT-Litchfield County
06770|STANDARD|Naugatuck|CT|New Haven County|CT-New Haven County
06776|STANDARD|New Milford|CT|Litchfield County|CT-Litchfield County
06777|STANDARD|New Preston Marble Dale|CT|Litchfield County|CT-Litchfield County
06778|STANDARD|Northfield|CT|Litchfield County|CT-Litchfield County
06779|STANDARD|Oakville|CT|Litchfield County|CT-Litchfield County
06781|PO BOX|Pequabuck|CT|Litchfield County|CT-Litchfield County
06782|STANDARD|Plymouth|CT|Litchfield County|CT-Litchfield County
06783|STANDARD|Roxbury|CT|Litchfield County|CT-Litchfield County
06784|STANDARD|Sherman|CT|Fairfield County|CT-Fairfield County
06785|STANDARD|South Kent|CT|Litchfield County|CT-Litchfield County
06786|STANDARD|Terryville|CT|Litchfield County|CT-Litchfield County
06787|STANDARD|Thomaston|CT|Litchfield County|CT-Litchfield County
06790|STANDARD|Torrington|CT|Litchfield County|CT-Litchfield County
06791|STANDARD|Harwinton|CT|Litchfield County|CT-Litchfield County
06792|UNIQUE|Torrington|CT|Litchfield County|CT-Litchfield County
06793|STANDARD|Washington|CT|Litchfield County|CT-Litchfield County
06794|STANDARD|Washington Depot|CT|Litchfield County|CT-Litchfield County
06795|STANDARD|Watertown|CT|Litchfield County|CT-Litchfield County
06796|STANDARD|West Cornwall|CT|Litchfield County|CT-Litchfield County
06798|STANDARD|Woodbury|CT|Litchfield County|CT-Litchfield County
06801|STANDARD|Bethel|CT|Fairfield County|CT-Fairfield County
06804|STANDARD|Brookfield|CT|Fairfield County|CT-Fairfield County
06807|STANDARD|Cos Cob|CT|Fairfield County|CT-Fairfield County
06810|STANDARD|Danbury|CT|Fairfield County|CT-Fairfield County
06811|STANDARD|Danbury|CT|Fairfield County|CT-Fairfield County
06812|STANDARD|New Fairfield|CT|Fairfield County|CT-Fairfield County
06813|PO BOX|Danbury|CT|Fairfield County|CT-Fairfield County
06814|UNIQUE|Danbury|CT|Fairfield County|CT-Fairfield County
06816|UNIQUE|Danbury|CT|Fairfield County|CT-Fairfield County
06817|UNIQUE|Danbury|CT|Fairfield County|CT-Fairfield County
06820|STANDARD|Darien|CT|Fairfield County|CT-Fairfield County
06824|STANDARD|Fairfield|CT|Fairfield County|CT-Fairfield County
06825|STANDARD|Fairfield|CT|Fairfield County|CT-Fairfield County
06828|UNIQUE|Fairfield|CT|Fairfield County|CT-Fairfield County
06829|PO BOX|Georgetown|CT|Fairfield County|CT-Fairfield County
06830|STANDARD|Greenwich|CT|Fairfield County|CT-Fairfield County
06831|STANDARD|Greenwich|CT|Fairfield County|CT-Fairfield County
06832|UNIQUE|Greenwich|CT|Fairfield County|CT-Fairfield County
06836|PO BOX|Greenwich|CT|Fairfield County|CT-Fairfield County
06838|PO BOX|Greens Farms|CT|Fairfield County|CT-Fairfield County
06840|STANDARD|New Canaan|CT|Fairfield County|CT-Fairfield County
06842|UNIQUE|New Canaan|CT|Fairfield County|CT-Fairfield County
06850|STANDARD|Norwalk|CT|Fairfield County|CT-Fairfield County
06851|STANDARD|Norwalk|CT|Fairfield County|CT-Fairfield County
06852|PO BOX|Norwalk|CT|Fairfield County|CT-Fairfield County
06853|STANDARD|Norwalk|CT|Fairfield County|CT-Fairfield County
06854|STANDARD|Norwalk|CT|Fairfield County|CT-Fairfield County
06855|STANDARD|Norwalk|CT|Fairfield County|CT-Fairfield County
06856|PO BOX|Norwalk|CT|Fairfield County|CT-Fairfield County
06857|UNIQUE|Norwalk|CT|Fairfield County|CT-Fairfield County
06858|UNIQUE|Norwalk|CT|Fairfield County|CT-Fairfield County
06859|UNIQUE|Norwalk|CT|Fairfield County|CT-Fairfield County
06860|UNIQUE|Norwalk|CT|Fairfield County|CT-Fairfield County
06870|STANDARD|Old Greenwich|CT|Fairfield County|CT-Fairfield County
06875|PO BOX|Redding Center|CT|Fairfield County|CT-Fairfield County
06876|PO BOX|Redding Ridge|CT|Fairfield County|CT-Fairfield County
06877|STANDARD|Ridgefield|CT|Fairfield County|CT-Fairfield County
06878|STANDARD|Riverside|CT|Fairfield County|CT-Fairfield County
06879|UNIQUE|Ridgefield|CT|Fairfield County|CT-Fairfield County
06880|STANDARD|Westport|CT|Fairfield County|CT-Fairfield County
06881|PO BOX|Westport|CT|Fairfield County|CT-Fairfield County
06883|STANDARD|Weston|CT|Fairfield County|CT-Fairfield County
06888|UNIQUE|Westport|CT|Fairfield County|CT-Fairfield County
06889|UNIQUE|Westport|CT|Fairfield County|CT-Fairfield County
06890|STANDARD|Southport|CT|Fairfield County|CT-Fairfield County
06896|STANDARD|Redding|CT|Fairfield County|CT-Fairfield County
06897|STANDARD|Wilton|CT|Fairfield County|CT-Fairfield County
06901|STANDARD|Stamford|CT|Fairfield County|CT-Fairfield County
06902|STANDARD|Stamford|CT|Fairfield County|CT-Fairfield County
06903|STANDARD|Stamford|CT|Fairfield County|CT-Fairfield County
06904|PO BOX|Stamford|CT|Fairfield County|CT-Fairfield County
06905|STANDARD|Stamford|CT|Fairfield County|CT-Fairfield County
06906|STANDARD|Stamford|CT|Fairfield County|CT-Fairfield County
06907|STANDARD|Stamford|CT|Fairfield County|CT-Fairfield County
06910|STANDARD|Stamford|CT|Fairfield County|CT-Fairfield County
06911|PO BOX|Stamford|CT|Fairfield County|CT-Fairfield County
06912|PO BOX|Stamford|CT|Fairfield County|CT-Fairfield County
06913|UNIQUE|Stamford|CT|Fairfield County|CT-Fairfield County
06914|UNIQUE|Stamford|CT|Fairfield County|CT-Fairfield County
06920|UNIQUE|Stamford|CT|Fairfield County|CT-Fairfield County
06921|UNIQUE|Stamford|CT|Fairfield County|CT-Fairfield County
06922|UNIQUE|Stamford|CT|Fairfield County|CT-Fairfield County
06925|UNIQUE|Stamford|CT|Fairfield County|CT-Fairfield County
06926|UNIQUE|Stamford|CT|Fairfield County|CT-Fairfield County
06927|UNIQUE|Stamford|CT|Fairfield County|CT-Fairfield County
06928|UNIQUE|Stamford|CT|Fairfield County|CT-Fairfield County
07001|STANDARD|Avenel|NJ|Middlesex County|NJ-Middlesex County
07002|STANDARD|Bayonne|NJ|Hudson County|NJ-Hudson County
07003|STANDARD|Bloomfield|NJ|Essex County|NJ-Essex County
07004|STANDARD|Fairfield|NJ|Essex County|NJ-Essex County
07005|STANDARD|Boonton|NJ|Morris County|NJ-Morris County
07006|STANDARD|Caldwell|NJ|Essex County|NJ-Essex County
07007|PO BOX|Caldwell|NJ|Essex County|NJ-Essex County
07008|STANDARD|Carteret|NJ|Middlesex County|NJ-Middlesex County
07009|STANDARD|Cedar Grove|NJ|Essex County|NJ-Essex County
07010|STANDARD|Cliffside Park|NJ|Bergen County|NJ-Bergen County
07011|STANDARD|Clifton|NJ|Passaic County|NJ-Passaic County
07012|STANDARD|Clifton|NJ|Passaic County|NJ-Passaic County
07013|STANDARD|Clifton|NJ|Passaic County|NJ-Passaic County
07014|STANDARD|Clifton|NJ|Passaic County|NJ-Passaic County
07015|PO BOX|Clifton|NJ|Passaic County|NJ-Passaic County
07016|STANDARD|Cranford|NJ|Union County|NJ-Union County
07017|STANDARD|East Orange|NJ|Essex County|NJ-Essex County
07018|STANDARD|East Orange|NJ|Essex County|NJ-Essex County
07019|PO BOX|East Orange|NJ|Essex County|NJ-Essex County
07020|STANDARD|Edgewater|NJ|Bergen County|NJ-Bergen County
07021|STANDARD|Essex Fells|NJ|Essex County|NJ-Essex County
07022|STANDARD|Fairview|NJ|Bergen County|NJ-Bergen County
07023|STANDARD|Fanwood|NJ|Union County|NJ-Union County
07024|STANDARD|Fort Lee|NJ|Bergen County|NJ-Bergen County
07026|STANDARD|Garfield|NJ|Bergen County|NJ-Bergen County
07027|STANDARD|Garwood|NJ|Union County|NJ-Union County
07028|STANDARD|Glen Ridge|NJ|Essex County|NJ-Essex County
07029|STANDARD|Harrison|NJ|Hudson County|NJ-Hudson County
07030|STANDARD|Hoboken|NJ|Hudson County|NJ-Hudson County
07031|STANDARD|North Arlington|NJ|Bergen County|NJ-Bergen County
07032|STANDARD|Kearny|NJ|Hudson County|NJ-Hudson County
07033|STANDARD|Kenilworth|NJ|Union County|NJ-Union County
07034|STANDARD|Lake Hiawatha|NJ|Morris County|NJ-Morris County
07035|STANDARD|Lincoln Park|NJ|Morris County|NJ-Morris County
07036|STANDARD|Linden|NJ|Union County|NJ-Union County
07039|STANDARD|Livingston|NJ|Essex County|NJ-Essex County
07040|STANDARD|Maplewood|NJ|Essex County|NJ-Essex County
07041|STANDARD|Millburn|NJ|Essex County|NJ-Essex County
07042|STANDARD|Montclair|NJ|Essex County|NJ-Essex County
07043|STANDARD|Montclair|NJ|Essex County|NJ-Essex County
07044|STANDARD|Verona|NJ|Essex County|NJ-Essex County
07045|STANDARD|Montville|NJ|Morris County|NJ-Morris County
07046|STANDARD|Mountain Lakes|NJ|Morris County|NJ-Morris County
07047|STANDARD|North Bergen|NJ|Hudson County|NJ-Hudson County
07050|STANDARD|Orange|NJ|Essex County|NJ-Essex County
07051|PO BOX|Orange|NJ|Essex County|NJ-Essex County
07052|STANDARD|West Orange|NJ|Essex County|NJ-Essex County
07054|STANDARD|Parsippany|NJ|Morris County|NJ-Morris County
07055|STANDARD|Passaic|NJ|Passaic County|NJ-Passaic County
07057|STANDARD|Wallington|NJ|Bergen County|NJ-Bergen County
07058|STANDARD|Pine Brook|NJ|Morris County|NJ-Morris County
07059|STANDARD|Warren|NJ|Somerset County|NJ-Somerset County
07060|STANDARD|Plainfield|NJ|Union County|NJ-Union County
07061|PO BOX|Plainfield|NJ|Union County|NJ-Union County
07062|STANDARD|Plainfield|NJ|Union County|NJ-Union County
07063|STANDARD|Plainfield|NJ|Union County|NJ-Union County
07064|STANDARD|Port Reading|NJ|Middlesex County|NJ-Middlesex County
07065|STANDARD|Rahway|NJ|Union County|NJ-Union County
07066|STANDARD|Clark|NJ|Union County|NJ-Union County
07067|STANDARD|Colonia|NJ|Middlesex County|NJ-Middlesex County
07068|STANDARD|Roseland|NJ|Essex County|NJ-Essex County
07069|STANDARD|Watchung|NJ|Somerset County|NJ-Somerset County
07070|STANDARD|Rutherford|NJ|Bergen County|NJ-Bergen County
07071|STANDARD|Lyndhurst|NJ|Bergen County|NJ-Bergen County
07072|STANDARD|Carlstadt|NJ|Bergen County|NJ-Bergen County
07073|STANDARD|East Rutherford|NJ|Bergen County|NJ-Bergen County
07074|STANDARD|Moonachie|NJ|Bergen County|NJ-Bergen County
07075|STANDARD|Wood Ridge|NJ|Bergen County|NJ-Bergen County
07076|STANDARD|Scotch Plains|NJ|Union County|NJ-Union County
07077|STANDARD|Sewaren|NJ|Middlesex County|NJ-Middlesex County
07078|STANDARD|Short Hills|NJ|Essex County|NJ-Essex County
07079|STANDARD|South Orange|NJ|Essex County|NJ-Essex County
07080|STANDARD|South Plainfield|NJ|Middlesex County|NJ-Middlesex County
07081|STANDARD|Springfield|NJ|Union County|NJ-Union County
07082|STANDARD|Towaco|NJ|Morris County|NJ-Morris County
07083|STANDARD|Union|NJ|Union County|NJ-Union County
07086|STANDARD|Weehawken|NJ|Hudson County|NJ-Hudson County
07087|STANDARD|Union City|NJ|Hudson County|NJ-Hudson County
07088|STANDARD|Vauxhall|NJ|Union County|NJ-Union County
07090|STANDARD|Westfield|NJ|Union County|NJ-Union County
07091|PO BOX|Westfield|NJ|Union County|NJ-Union County
07092|STANDARD|Mountainside|NJ|Union County|NJ-Union County
07093|STANDARD|West New York|NJ|Hudson County|NJ-Hudson County
07094|STANDARD|Secaucus|NJ|Hudson County|NJ-Hudson County
07095|STANDARD|Woodbridge|NJ|Middlesex County|NJ-Middlesex County
07096|PO BOX|Secaucus|NJ|Hudson County|NJ-Hudson County
07097|UNIQUE|Jersey City|NJ|Hudson County|NJ-Hudson County
07099|UNIQUE|Kearny|NJ|Hudson County|NJ-Hudson County
07101|PO BOX|Newark|NJ|Essex County|NJ-Essex County
07102|STANDARD|Newark|NJ|Essex County|NJ-Essex County
07103|STANDARD|Newark|NJ|Essex County|NJ-Essex County
07104|STANDARD|Newark|NJ|Essex County|NJ-Essex County
07105|STANDARD|Newark|NJ|Essex County|NJ-Essex County
07106|STANDARD|Newark|NJ|Essex County|NJ-Essex County
07107|STANDARD|Newark|NJ|Essex County|NJ-Essex County
07108|STANDARD|Newark|NJ|Essex County|NJ-Essex County
07109|STANDARD|Belleville|NJ|Essex County|NJ-Essex County
07110|STANDARD|Nutley|NJ|Essex County|NJ-Essex County
07111|STANDARD|Irvington|NJ|Essex County|NJ-Essex County
07112|STANDARD|Newark|NJ|Essex County|NJ-Essex County
07114|STANDARD|Newark|NJ|Essex County|NJ-Essex County
07175|UNIQUE|Newark|NJ|Essex County|NJ-Essex County
07182|UNIQUE|Newark|NJ|Essex County|NJ-Essex County
07184|UNIQUE|Newark|NJ|Essex County|NJ-Essex County
07188|UNIQUE|Newark|NJ|Essex County|NJ-Essex County
07189|UNIQUE|Newark|NJ|Essex County|NJ-Essex County
07191|UNIQUE|Newark|NJ|Essex County|NJ-Essex County
07192|UNIQUE|Newark|NJ|Essex County|NJ-Essex County
07193|UNIQUE|Newark|NJ|Essex County|NJ-Essex County
07194|UNIQUE|Newark|NJ|Essex County|NJ-Essex County
07195|UNIQUE|Newark|NJ|Essex County|NJ-Essex County
07198|UNIQUE|Newark|NJ|Essex County|NJ-Essex County
07199|UNIQUE|Newark|NJ|Essex County|NJ-Essex County
07201|STANDARD|Elizabeth|NJ|Union County|NJ-Union County
07202|STANDARD|Elizabeth|NJ|Union County|NJ-Union County
07203|STANDARD|Roselle|NJ|Union County|NJ-Union County
07204|STANDARD|Roselle Park|NJ|Union County|NJ-Union County
07205|STANDARD|Hillside|NJ|Union County|NJ-Union County
07206|STANDARD|Elizabethport|NJ|Union County|NJ-Union County
07207|PO BOX|Elizabeth|NJ|Union County|NJ-Union County
07208|STANDARD|Elizabeth|NJ|Union County|NJ-Union County
07302|STANDARD|Jersey City|NJ|Hudson County|NJ-Hudson County
07303|PO BOX|Jersey City|NJ|Hudson County|NJ-Hudson County
07304|STANDARD|Jersey City|NJ|Hudson County|NJ-Hudson County
07305|STANDARD|Jersey City|NJ|Hudson County|NJ-Hudson County
07306|STANDARD|Jersey City|NJ|Hudson County|NJ-Hudson County
07307|STANDARD|Jersey City|NJ|Hudson County|NJ-Hudson County
07308|PO BOX|Jersey City|NJ|Hudson County|NJ-Hudson County
07309|STANDARD|Jersey City|NJ|Hudson County|NJ-Hudson County
07310|STANDARD|Jersey City|NJ|Hudson County|NJ-Hudson County
07311|STANDARD|Jersey City|NJ|Hudson County|NJ-Hudson County
07395|UNIQUE|Jersey City|NJ|Hudson County|NJ-Hudson County
07399|UNIQUE|Jersey City|NJ|Hudson County|NJ-Hudson County
07401|STANDARD|Allendale|NJ|Bergen County|NJ-Bergen County
07403|STANDARD|Bloomingdale|NJ|Passaic County|NJ-Passaic County
07405|STANDARD|Butler|NJ|Morris County|NJ-Morris County
07407|STANDARD|Elmwood Park|NJ|Bergen County|NJ-Bergen County
07410|STANDARD|Fair Lawn|NJ|Bergen County|NJ-Bergen County
07416|STANDARD|Franklin|NJ|Sussex County|NJ-Sussex County
07417|STANDARD|Franklin Lakes|NJ|Bergen County|NJ-Bergen County
07418|STANDARD|Glenwood|NJ|Sussex County|NJ-Sussex County
07419|STANDARD|Hamburg|NJ|Sussex County|NJ-Sussex County
07420|STANDARD|Haskell|NJ|Passaic County|NJ-Passaic County
07421|STANDARD|Hewitt|NJ|Passaic County|NJ-Passaic County
07422|STANDARD|Highland Lakes|NJ|Sussex County|NJ-Sussex County
07423|STANDARD|Ho Ho Kus|NJ|Bergen County|NJ-Bergen County
07424|STANDARD|Little Falls|NJ|Passaic County|NJ-Passaic County
07428|PO BOX|Mc Afee|NJ|Sussex County|NJ-Sussex County
07430|STANDARD|Mahwah|NJ|Bergen County|NJ-Bergen County
07432|STANDARD|Midland Park|NJ|Bergen County|NJ-Bergen County
07435|STANDARD|Newfoundland|NJ|Morris County|NJ-Morris County
07436|STANDARD|Oakland|NJ|Bergen County|NJ-Bergen County
07438|STANDARD|Oak Ridge|NJ|Morris County|NJ-Morris County
07439|STANDARD|Ogdensburg|NJ|Sussex County|NJ-Sussex County
07440|STANDARD|Pequannock|NJ|Morris County|NJ-Morris County
07442|STANDARD|Pompton Lakes|NJ|Passaic County|NJ-Passaic County
07444|STANDARD|Pompton Plains|NJ|Morris County|NJ-Morris County
07446|STANDARD|Ramsey|NJ|Bergen County|NJ-Bergen County
07450|STANDARD|Ridgewood|NJ|Bergen County|NJ-Bergen County
07451|PO BOX|Ridgewood|NJ|Bergen County|NJ-Bergen County
07452|STANDARD|Glen Rock|NJ|Bergen County|NJ-Bergen County
07456|STANDARD|Ringwood|NJ|Passaic County|NJ-Passaic County
07457|STANDARD|Riverdale|NJ|Morris County|NJ-Morris County
07458|STANDARD|Saddle River|NJ|Bergen County|NJ-Bergen County
07460|STANDARD|Stockholm|NJ|Sussex County|NJ-Sussex County
07461|STANDARD|Sussex|NJ|Sussex County|NJ-Sussex County
07462|STANDARD|Vernon|NJ|Sussex County|NJ-Sussex County
